"CloneClassID","SiblingCount","Avg_CloneLineCount","Diff_CloneLineCount","Avg_TokenCount","Diff_TokenCount","CloneType","Avg_DirectoryDistance","Max_DirectoryDistance","Avg_EditDistance","Max_EditDistance","Avg_LineCount","Diff_LineCount","Avg_LineCodeCount","Diff_LineCodeCount","Avg_LineCodeDeclCount","Diff_LineCodeDeclCount","Avg_LineCodeExeCount","Diff_LineCodeExeCount","Avg_StmtCount","Diff_StmtCount","Avg_StmtDeclCount","Diff_StmtDeclCount","Avg_StmtExeCount","Diff_StmtExeCount","Avg_RatioLineCount","Diff_RatioLineCount","Avg_RatioLineCodeCount","Diff_RatioLineCodeCount","Avg_RatioLineCodeDeclCount","Diff_RatioLineCodeDeclCount","Avg_RatioLineCodeExeCount","Diff_RatioLineCodeExeCount","Avg_RatioStmtCount","Diff_RatioStmtCount","Avg_RatioStmtDeclCount","Diff_RatioStmtDeclCount","Avg_RatioStmtExeCount","Diff_RatioStmtExeCount","Avg_FanOut","Diff_FanOut","Avg_FanIn","Diff_FanIn","Avg_Cyclomatic","Diff_Cyclomatic","Avg_CyclomaticModified","Diff_CyclomaticModified","Avg_CyclomaticStrict","Diff_CyclomaticStrict","Avg_Essential","Diff_Essential","Avg_MaxNesting","Diff_MaxNesting","Avg_CountLineComment","Diff_CountLineComment","Avg_RatioCommentToCode","Diff_RatioCommentToCode","Avg_Churn","Diff_Churn","Avg_LineAdded","Diff_LineAdded","Avg_LineDeleted","Diff_LineDeleted","Avg_CommitCount","Diff_CommitCount","Avg_DeveloperCount","Diff_DeveloperCount","Avg_MajorDeveloperCount","Diff_MajorDeveloperCount","Avg_FixCommitCount","Diff_FixCommitCount","Avg_NewFeatureCommitCount","Diff_NewFeatureCommitCount","Avg_ImproveCommitCount","Diff_ImproveCommitCount"
429,1,22.5,1,115,0,"Type_3",0,0,35,35,69.5,5,54,4,9,2,43,2,42,2,8.5,1,33.5,1,3.08794466403162,0.0849802371541504,3.08794466403162,0.0849802371541504,0.399209486166008,0.0711462450592885,1.91106719367589,0.00395256916996045,1.86660079051383,0.0059288537549409,0.399209486166008,0.0711462450592885,1.48913043478261,0.0217391304347827,22.5,1,10,0,14,0,14,0,18.5,1,4,0,4,0,20.5,3,0.38,0.02,114.5,29,85.5,15,29,14,14.5,5,2,0,2,0,4.5,1,2,0,8,6
430,1,14.5,1,103,0,"Type_2",0,0,56,56,69.5,5,54,4,9,2,43,2,42,2,8.5,1,33.5,1,4.79285714285714,0.0142857142857142,4.79285714285714,0.0142857142857142,0.619047619047619,0.0952380952380952,2.96666666666667,0.0666666666666669,2.89761904761905,0.0619047619047617,0.619047619047619,0.0952380952380952,2.31190476190476,0.0904761904761906,22.5,1,10,0,14,0,14,0,18.5,1,4,0,4,0,20.5,3,0.38,0.02,114.5,29,85.5,15,29,14,14.5,5,2,0,2,0,4.5,1,2,0,8,6
431,1,12,0,129,6,"Type_3",0,0,96,96,25.5,13,25.5,13,3.5,1,22,12,26,14,5,2,21,12,2.125,1.08333333333333,2.125,1.08333333333333,0.291666666666667,0.0833333333333333,1.83333333333333,1,2.16666666666667,1.16666666666667,0.291666666666667,0.0833333333333333,1.75,1,16,2,2,2,2.5,1,2.5,1,2.5,1,1,0,1,0,0,0,0,0,10,10,4.5,5,7,6,1.5,1,1,0,1,0,0.5,1,0,0,1,0
432,1,12.5,1,136.5,13,"Type_3",0,0,142,142,23.5,17,23.5,17,3.5,1,20.5,15,23.5,19,4.5,3,19,16,1.91025641025641,1.51282051282051,1.91025641025641,1.51282051282051,0.282051282051282,0.102564102564103,1.66666666666667,1.33333333333333,1.91346153846154,1.67307692307692,0.282051282051282,0.102564102564103,1.54807692307692,1.40384615384615,14.5,1,2,2,2,2,2,2,2,2,1,0,0.5,1,0,0,0,0,10,10,4.5,5,7,6,1.5,1,1,0,1,0,0.5,1,0,0,1,0
433,1,19.5,1,105,2,"Type_3",14,14,35,35,19.5,1,16.5,1,4,0,11,0,12,0,4,0,8,0,1,0,1,0,0.205263157894737,0.0105263157894737,0.564473684210526,0.0289473684210526,0.61578947368421,0.031578947368421,0.205263157894737,0.0105263157894737,0.410526315789474,0.0210526315789473,1,0,6.5,1,5,0,5,0,8,0,5,0,2,0,1,0,0.06,0,20,4,19.5,3,1.5,1,1.5,1,1.5,1,1.5,1,0,0,0.5,1,1,2
436,1,12.5,1,166,6,"Type_3",0,0,220,220,46,32,43.5,29,7.5,3,34.5,29,35,26,7.5,3,27.5,23,3.63461538461538,2.26923076923077,3.63461538461538,2.26923076923077,0.596153846153846,0.192307692307692,2.71794871794872,2.1025641025641,2.76282051282051,1.85897435897436,0.596153846153846,0.192307692307692,2.16666666666667,1.66666666666667,26,10,12,2,13,10,13,10,18.5,17,4.5,1,4,0,5,2,0.14,0.14,81.5,75,68.5,61,13,14,13.5,15,2.5,1,2.5,1,5,6,0.5,1,8,8
437,1,62,2,396,0,"Type_2",0,0,176,176,352,0,257,0,25,0,243,0,220,0,25,0,195,0,5.67889669529014,0.183190215977102,5.67889669529014,0.183190215977102,0.403330731199584,0.0130106687483737,3.92037470725995,0.126463700234192,3.54931043455634,0.114493884985688,0.403330731199584,0.0130106687483737,3.14597970335675,0.101483216237315,7,0,1,0,11,0,11,0,11,0,1,0,2,0,46,0,0.18,0,246,0,245,0,1,0,2,0,2,0,2,0,0,0,0,0,2,0
438,1,18.5,1,115,0,"Type_2",0,0,284,284,352,0,257,0,25,0,243,0,220,0,25,0,195,0,19.0409356725146,1.02923976608187,19.0409356725146,1.02923976608187,1.35233918128655,0.0730994152046782,13.1447368421053,0.710526315789474,11.9005847953216,0.643274853801168,1.35233918128655,0.0730994152046782,10.5482456140351,0.570175438596491,7,0,1,0,11,0,11,0,11,0,1,0,2,0,46,0,0.18,0,246,0,245,0,1,0,2,0,2,0,2,0,0,0,0,0,2,0
439,1,48,2,251,0,"Type_2",0,0,112,112,63,0,40.5,1,16,0,38.5,1,39.5,1,16,0,23.5,1,1.31306990881459,0.0547112462006079,1.31306990881459,0.0547112462006079,0.333478072079896,0.0138949196699957,0.802648719062093,0.0542770299609205,0.823491098567086,0.0551454624402953,0.333478072079896,0.0138949196699957,0.490013026487191,0.0412505427702995,29.5,1,0,0,1,0,1,0,1,0,1,0,0,0,7.5,1,0.185,0.03,46.5,1,43.5,1,3,0,3,0,2,0,2,0,1,0,0,0,2,0
441,1,47,0,257,0,"Type_2",0,0,21,21,63,0,40,0,16,0,38,0,39,0,16,0,23,0,1.34042553191489,0,1.34042553191489,0,0.340425531914894,0,0.808510638297872,0,0.829787234042553,0,0.340425531914894,0,0.48936170212766,0,29,0,0,0,1,0,1,0,1,0,1,0,0,0,8,0,0.2,0,46,0,43,0,3,0,3,0,2,0,2,0,1,0,0,0,2,0
442,1,48,2,251,0,"Type_2",0,0,107,107,63,0,40.5,1,16,0,38.5,1,39.5,1,16,0,23.5,1,1.31306990881459,0.0547112462006079,1.31306990881459,0.0547112462006079,0.333478072079896,0.0138949196699957,0.802648719062093,0.0542770299609205,0.823491098567086,0.0551454624402953,0.333478072079896,0.0138949196699957,0.490013026487191,0.0412505427702995,29.5,1,0,0,1,0,1,0,1,0,1,0,0,0,7.5,1,0.185,0.03,46.5,1,43.5,1,3,0,3,0,2,0,2,0,1,0,0,0,2,0
444,3,47,0,265,20,"Type_3",0,0,15.67,94,63,0,40.5,1,16,0,38.5,1,39.5,1,16,0,23.5,1,1.34042553191489,0,1.34042553191489,0,0.340425531914894,0,0.819148936170213,0.0212765957446809,0.840425531914894,0.0212765957446809,0.340425531914894,0,0.5,0.0212765957446808,29.5,1,0,0,1,0,1,0,1,0,1,0,0,0,7.5,1,0.185,0.03,46.5,1,43.5,1,3,0,3,0,2,0,2,0,1,0,0,0,2,0
445,1,47,0,275,0,"Type_2",0,0,13,13,63,0,41,0,16,0,39,0,40,0,16,0,24,0,1.34042553191489,0,1.34042553191489,0,0.340425531914894,0,0.829787234042553,0,0.851063829787234,0,0.340425531914894,0,0.51063829787234,0,30,0,0,0,1,0,1,0,1,0,1,0,0,0,7,0,0.17,0,47,0,44,0,3,0,3,0,2,0,2,0,1,0,0,0,2,0
459,4,23.8,1,112,0,"Type_2",0,0,19.5,195,58.2,24,37.8,14,14.8,6,35.8,14,36.8,14,14.8,6,22,8,2.43913043478261,0.929347826086957,2.43913043478261,0.929347826086957,0.620289855072464,0.231884057971014,1.50072463768116,0.53804347826087,1.54275362318841,0.536231884057971,0.620289855072464,0.231884057971014,0.922463768115942,0.304347826086957,27.8,9,0,0,1,0,1,0,1,0,1,0,0,0,6.6,5,0.17,0.09,38.4,41,35.4,41,3,0,2.8,1,1.8,1,1.8,1,1,0,0,0,1.8,1
460,1,24,0,119,2,"Type_3",0,0,94,94,40,2,28,2,10,0,26,2,27,2,10,0,17,2,1.66666666666667,0.0833333333333333,1.66666666666667,0.0833333333333333,0.416666666666667,0,1.08333333333333,0.0833333333333333,1.125,0.0833333333333335,0.416666666666667,0,0.708333333333333,0.0833333333333334,21,0,0,0,1,0,1,0,1,0,1,0,0,0,3,0,0.105,0.01,8,4,4.5,3,3.5,1,2.5,1,1,0,1,0,1,0,0,0,1.5,1
478,6,23.5714285714286,1,112.857142857143,2,"Type_3",0,0,9.52,200,53.1428571428571,24,35.1428571428571,14,13.4285714285714,6,33.1428571428571,14,34,14,13.4285714285714,6,20.5714285714286,8,2.24534161490683,0.929347826086957,2.24534161490683,0.929347826086957,0.567287784679089,0.231884057971014,1.40113871635611,0.53804347826087,1.43737060041408,0.536231884057971,0.567287784679089,0.231884057971014,0.87008281573499,0.304347826086957,25.8571428571429,9,0,0,1,0,1,0,1,0,1,0,0,0,5.57142857142857,5,0.151428571428571,0.1,29.7142857142857,41,26.5714285714286,41,3.14285714285714,1,2.71428571428571,1,1.57142857142857,1,1.57142857142857,1,1,0,0,0,1.71428571428571,1
480,2,39.3333333333333,1,231.333333333333,2,"Type_3",0,0,30.33,91,39.3333333333333,1,27.3333333333333,1,10,0,25.3333333333333,1,26,0,10,0,16,0,1,0,1,0,0.254273504273504,0.00641025641025639,0.644017094017094,0.00897435897435894,0.661111111111111,0.0166666666666666,0.254273504273504,0.00641025641025639,0.406837606837607,0.0102564102564102,21,0,0,0,1,0,1,0,1,0,1,0,0,0,3,0,0.11,0,6,0,3,0,3,0,2,0,1,0,1,0,1,0,0,0,1,0
481,1,22,0,133,0,"Type_2",0,0,52,52,39,0,27.5,1,10,0,25.5,1,26,0,10,0,16,0,1.77272727272727,0,1.77272727272727,0,0.454545454545455,0,1.15909090909091,0.0454545454545454,1.18181818181818,0,0.454545454545455,0,0.727272727272727,0,20.5,1,0,0,1,0,1,0,1,0,1,0,0,0,3,0,0.11,0,6,0,3,0,3,0,2,0,1,0,1,0,1,0,0,0,1,0
483,2,36,2,227.333333333333,40,"Type_3",0,0,76.67,230,40,2,28,2,10,0,26,2,26.6666666666667,2,10,0,16.6666666666667,2,1.11116831116831,0.00617760617760621,1.11116831116831,0.00617760617760621,0.277920777920778,0.0154440154440154,0.722079222079222,0.0154440154440154,0.740612040612041,0.0345345345345346,0.277920777920778,0.0154440154440154,0.462691262691263,0.0420420420420421,21,0,0,0,1,0,1,0,1,0,1,0,0,0,3,0,0.106666666666667,0.01,7.33333333333333,4,4,3,3.33333333333333,1,2.33333333333333,1,1,0,1,0,1,0,0,0,1.33333333333333,1
484,1,39.5,1,232,0,"Type_2",0,0,51,51,39.5,1,27.5,1,10,0,25.5,1,26,0,10,0,16,0,1,0,1,0,0.253205128205128,0.00641025641025639,0.645512820512821,0.00897435897435894,0.658333333333333,0.0166666666666666,0.253205128205128,0.00641025641025639,0.405128205128205,0.0102564102564102,21,0,0,0,1,0,1,0,1,0,1,0,0,0,3,0,0.11,0,6,0,3,0,3,0,2,0,1,0,1,0,1,0,0,0,1,0
485,1,21.5,1,133,0,"Type_2",0,0,69,69,38.5,1,27,0,10,0,25,0,26,0,10,0,16,0,1.79112554112554,0.0367965367965368,1.79112554112554,0.0367965367965368,0.465367965367965,0.0216450216450216,1.16341991341991,0.054112554112554,1.20995670995671,0.0562770562770563,0.465367965367965,0.0216450216450216,0.744588744588745,0.0346320346320346,21,0,0,0,1,0,1,0,1,0,1,0,0,0,3,0,0.11,0,6,0,3,0,3,0,2,0,1,0,1,0,1,0,0,0,1,0
486,1,19,0,129,2,"Type_3",0,0,69,69,19,0,19,0,4,0,14,0,15,0,2,0,13,0,1,0,1,0,0.210526315789474,0,0.736842105263158,0,0.789473684210526,0,0.210526315789474,0,0.684210526315789,0,8,0,6.5,1,7,0,7,0,7,0,4,0,2,0,0,0,0,0,23.5,1,22.5,1,1,0,2,0,2,0,2,0,0,0,0,0,2,0
487,1,32.5,1,190.5,3,"Type_3",0,0,55,55,32.5,1,30,0,8,0,23,0,19,0,7,0,12,0,1,0,1,0,0.246212121212121,0.00757575757575757,0.707859848484849,0.021780303030303,0.584753787878788,0.0179924242424242,0.246212121212121,0.00757575757575757,0.369318181818182,0.0113636363636364,13,0,9,0,6,0,6,0,8,0,4,0,3,0,0,0,0,0,34,0,33,0,1,0,2,0,1,0,1,0,0,0,1,0,1,0
488,1,14.5,1,108,0,"Type_2",0,0,118,118,20.5,3,15,2,2,0,10.5,1,9.5,1,3,0,6.5,1,1.41190476190476,0.109523809523809,1.41190476190476,0.109523809523809,0.138095238095238,0.00952380952380952,0.723809523809524,0.019047619047619,0.654761904761905,0.0238095238095237,0.138095238095238,0.00952380952380952,0.447619047619048,0.0380952380952381,10,0,3.5,1,4.5,1,4.5,1,4.5,1,1,0,2.5,1,5,0,0.335,0.05,15,2,13,2,2,0,3,0,2,0,2,0,2,0,0,0,1,0
498,1,25,0,187,0,"Type_2",0,0,21,21,25,0,24,0,4,0,19,0,14,0,2,0,12,0,1,0,1,0,0.16,0,0.76,0,0.56,0,0.16,0,0.48,0,15,0,5,0,5,0,5,0,5,0,1,0,3,0,0,0,0,0,23,2,22.5,1,0.5,1,1.5,1,1.5,1,1.5,1,0,0,1,0,0.5,1
500,2,16.6666666666667,5,129.333333333333,28,"Type_3",0,0,85.67,257,25,0,23.6666666666667,1,4,0,19,0,13.6666666666667,1,2,0,11.6666666666667,1,1.52777777777778,0.416666666666667,1.52777777777778,0.416666666666667,0.244444444444444,0.0666666666666667,1.16111111111111,0.316666666666667,0.838888888888889,0.283333333333333,0.244444444444444,0.0666666666666667,0.716666666666667,0.25,15,0,7.33333333333333,7,4.66666666666667,1,4.66666666666667,1,4.66666666666667,1,1,0,2.66666666666667,1,0,0,0,0,23.3333333333333,2,22.3333333333333,1,1,2,1.66666666666667,1,1.66666666666667,1,1.66666666666667,1,0.333333333333333,1,0.666666666666667,1,0.666666666666667,1
501,1,15,0,151,0,"Type_2",0,0,6,6,17.5,1,17.5,1,5,0,15.5,1,16.5,1,5,0,11.5,1,1.16666666666667,0.0666666666666667,1.16666666666667,0.0666666666666667,0.333333333333333,0,1.03333333333333,0.0666666666666667,1.1,0.0666666666666667,0.333333333333333,0,0.766666666666667,0.0666666666666668,9.5,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,14.5,1,7,0,8.5,1,1,0,1,0,1,0,0,0,0,0,1,0
506,3,21.25,3,122.5,18,"Type_3",0,0,22.83,137,22.25,3,19.25,3,4,0,15.25,3,15.5,2,4,0,11.5,2,1.04724880382775,0.00717703349282295,1.04724880382775,0.00717703349282295,0.188995215311005,0.0287081339712918,0.716507177033493,0.0430622009569378,0.729665071770335,0.00956937799043056,0.188995215311005,0.0287081339712918,0.54066985645933,0.0191387559808612,7,0,10.25,7,5.75,1,5.75,1,6.75,1,1,0,1.75,1,0,0,0,0,21.25,3,19.25,3,2,0,3,0,2,0,2,0,2,0,0,0,1,0
507,1,29.5,1,126,2,"Type_3",0,0,33,33,160.5,155,117.5,127,18,14,90,102,77,82,15,12,62,70,5.39770114942529,5.07126436781609,5.39770114942529,5.07126436781609,0.60632183908046,0.454022988505747,3.02241379310345,3.3551724137931,2.58735632183908,2.69195402298851,0.60632183908046,0.454022988505747,2.08218390804598,2.30229885057471,37,18,16,14,23,24,23,24,24,26,10.5,7,3.5,1,31.5,19,0.32,0.18,44.5,31,23,8,21.5,23,3.5,1,1,0,1,0,1,0,0,0,2.5,1
509,1,60,0,258,0,"Type_2",0,0,31,31,62,0,61,0,3,0,51,0,32,0,3,0,29,0,1.03333333333333,0,1.03333333333333,0,0.05,0,0.85,0,0.533333333333333,0,0.05,0,0.483333333333333,0,9,0,22,0,27,0,14,0,27,0,5,0,4,0,1,0,0.02,0,111,0,90,0,21,0,8,0,1,0,1,0,1,0,4,0,3,0
510,1,94,12,485,56,"Type_3",0,0,624,624,121,16,121,16,7,0,100.5,13,82.5,11,7,0,75.5,11,1.28704545454545,0.00590909090909086,1.28704545454545,0.00590909090909086,0.0747727272727273,0.00954545454545454,1.06909090909091,0.00181818181818194,0.8775,0.005,0.0747727272727273,0.00954545454545454,0.802727272727273,0.0145454545454546,12,0,19.5,9,43.5,1,31.5,5,43.5,1,2,2,4.5,1,0,0,0,0,195.5,55,171.5,35,24,20,10,2,2.5,1,2.5,1,1,0,3.5,1,5.5,1
511,1,51,12,271,56,"Type_3",0,0,464,464,94,38,94,38,6,2,77,34,65,24,6,2,59,22,1.82456140350877,0.31578947368421,1.82456140350877,0.31578947368421,0.116959064327485,0.0116959064327485,1.49122807017544,0.315789473684211,1.26432748538012,0.173099415204678,0.116959064327485,0.0116959064327485,1.14736842105263,0.16140350877193,11.5,1,17,14,33.5,19,25.5,7,33.5,19,2,2,4.5,1,0,0,0,0,152,32,134,40,18,8,10,2,2.5,1,2.5,1,1,0,3.5,1,5.5,1
513,1,90,12,468,56,"Type_3",0,0,742,742,148,70,148,70,8,2,124,60,100,46,8,2,92,44,1.62574404761905,0.561011904761905,1.62574404761905,0.561011904761905,0.0885416666666667,0.0104166666666667,1.36160714285714,0.485119047619048,1.09895833333333,0.364583333333333,0.0885416666666667,0.0104166666666667,1.01041666666667,0.354166666666667,12.5,1,22,4,53.5,21,37.5,17,53.5,21,2,2,4.5,1,0,0,0,0,236,136,207.5,107,28.5,29,10,2,2.5,1,2.5,1,1,0,3.5,1,5.5,1
514,1,99,0,503,0,"Type_2",0,0,331,331,156,54,156,54,8,2,130.5,47,105.5,35,8,2,97.5,33,1.57575757575758,0.545454545454545,1.57575757575758,0.545454545454545,0.0808080808080808,0.0202020202020202,1.31818181818182,0.474747474747475,1.06565656565657,0.353535353535354,0.0808080808080808,0.0202020202020202,0.984848484848485,0.333333333333333,12.5,1,17.5,5,54,20,40,12,54,20,3,0,5,0,0,0,0,0,263.5,81,225,72,38.5,9,9,0,2,0,2,0,1,0,3,0,5,0
516,2,56,12,287.333333333333,56,"Type_3",0,0,192.67,578,129,108,129,108,7,4,107,94,88,70,7,4,81,66,2.25416666666667,1.4875,2.25416666666667,1.4875,0.123611111111111,0.0458333333333333,1.86666666666667,1.31666666666667,1.54027777777778,0.945833333333333,0.123611111111111,0.0458333333333333,1.41666666666667,0.9,12,2,15,10,44,40,34,24,44,40,3,0,5,0,0,0,0,0,221,168,188,147,33,21,9,0,2,0,2,0,1,0,3,0,5,0
517,1,57,0,299,0,"Type_2",0,0,223,223,107,12,107,12,6,2,89,10,72,10,6,2,66,8,1.87719298245614,0.210526315789474,1.87719298245614,0.210526315789474,0.105263157894737,0.0350877192982456,1.56140350877193,0.175438596491228,1.26315789473684,0.175438596491228,0.105263157894737,0.0350877192982456,1.15789473684211,0.140350877192982,11.5,1,18,12,38.5,9,27.5,3,38.5,9,2,2,4.5,1,0,0,0,0,171,6,150,8,21,14,9.5,3,2.5,1,2.5,1,1,0,3,2,5.5,1
520,2,60,0,306,0,"Type_2",0,0,74.67,224,137.666666666667,82,137.666666666667,82,7,4,115,70,92.6666666666667,56,7,4,85.6666666666667,52,2.29444444444444,1.36666666666667,2.29444444444444,1.36666666666667,0.116666666666667,0.0666666666666667,1.91666666666667,1.16666666666667,1.54444444444444,0.933333333333333,0.116666666666667,0.0666666666666667,1.42777777777778,0.866666666666666,12,2,15.6666666666667,8,47.3333333333333,30,35.3333333333333,20,47.3333333333333,30,3,0,5,0,0,0,0,0,233.666666666667,130,198.666666666667,115,35,15,8.66666666666667,1,2,0,2,0,1,0,2.66666666666667,1,5,0
521,1,56,12,282,56,"Type_3",0,0,573,573,88,26,88,26,5,0,72,24,60,14,5,0,55,14,1.56451612903226,0.129032258064516,1.56451612903226,0.129032258064516,0.0903225806451613,0.0193548387096774,1.27741935483871,0.154838709677419,1.07032258064516,0.0206451612903225,0.0903225806451613,0.0193548387096774,0.98,0.04,11,0,11,2,29,10,24,4,29,10,3,0,5,0,0,0,0,0,155,38,130,32,25,6,8.5,1,2,0,2,0,1,0,2.5,1,5,0
522,1,29.5,1,143,4,"Type_3",0,0,31,31,61.5,13,60.5,13,4,2,49.5,13,37,0,4,2,33,2,2.0816091954023,0.370114942528736,2.0816091954023,0.370114942528736,0.136206896551724,0.0724137931034483,1.67471264367816,0.383908045977011,1.25459770114943,0.042528735632184,0.136206896551724,0.0724137931034483,1.1183908045977,0.0298850574712644,12.5,3,16,12,21.5,13,15,0,21.5,13,4,0,3,0,1,0,0.015,0.01,275,198,172.5,93,102.5,105,11,12,2,2,2,2,1.5,1,2.5,3,7,8
523,1,61,14,272.5,57,"Type_3",0,0,342,342,61,14,60,14,3,0,50,12,33,8,3,0,30,8,1,0,1,0,0.0498366013071895,0.011437908496732,0.81917211328976,0.00871459694989107,0.54057734204793,0.00708061002178639,0.0498366013071895,0.011437908496732,0.490740740740741,0.0185185185185185,13,2,22,0,26.5,3,13.5,3,26.5,3,2.5,3,3,0,1,0,0.015,0.01,119.5,113,94.5,63,25,50,3,4,1,0,1,0,0.5,1,1,0,1.5,3
524,1,17.5,1,102,2,"Type_3",14,14,36,36,17.5,1,16.5,1,4,0,11,0,12,0,4,0,8,0,1,0,1,0,0.228758169934641,0.0130718954248366,0.629084967320261,0.0359477124183006,0.686274509803922,0.0392156862745099,0.228758169934641,0.0130718954248366,0.457516339869281,0.0261437908496732,1,0,7,0,5,0,5,0,8,0,5,0,2,0,0,0,0,0,20,4,19.5,3,1.5,1,1.5,1,1.5,1,1.5,1,0,0,0.5,1,1,2
525,1,13.5,1,102,4,"Type_3",0,0,46,46,84,0,67,0,11,0,50,0,53,0,8,0,45,0,6.23076923076923,0.461538461538462,6.23076923076923,0.461538461538462,0.815934065934066,0.0604395604395604,3.70879120879121,0.274725274725275,3.93131868131868,0.291208791208791,0.815934065934066,0.0604395604395604,3.33791208791209,0.247252747252747,15,0,11,0,20,0,20,0,23,0,15,0,5,0,12,0,0.18,0,6,0,6,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
526,1,13,0,124,0,"Type_2",0,0,31,31,17,0,16,0,3,0,13,0,11,0,2,0,9,0,1.30769230769231,0,1.30769230769231,0,0.230769230769231,0,1,0,0.846153846153846,0,0.230769230769231,0,0.692307692307692,0,9,0,8,2,2,0,2,0,2,0,1,0,1,0,1,0,0.06,0,22,4,18,2,4,2,3,2,1,0,1,0,0,0,0,0,3,2
529,1,14.5,3,105,8,"Type_3",0,0,93,93,67.5,19,50.5,5,10,6,36,2,34,4,8.5,3,25.5,1,4.63701923076923,0.350961538461538,4.63701923076923,0.350961538461538,0.675480769230769,0.274038461538462,2.50240384615385,0.379807692307693,2.35576923076923,0.211538461538462,0.675480769230769,0.274038461538462,1.77403846153846,0.298076923076923,18,6,6,4,12.5,1,12.5,1,17,0,9.5,3,2.5,1,19,10,0.37,0.16,47,12,46,12,1,0,2,0,2,0,2,0,1,0,0,0,1,0
530,1,16.5,3,117,8,"Type_3",0,0,107,107,67.5,19,50.5,5,10,6,36,2,34,4,8.5,3,25.5,1,4.07222222222222,0.411111111111111,4.07222222222222,0.411111111111111,0.594444444444444,0.255555555555556,2.19444444444444,0.277777777777778,2.06666666666667,0.133333333333333,0.594444444444444,0.255555555555556,1.55555555555556,0.222222222222222,18,6,6,4,12.5,1,12.5,1,17,0,9.5,3,2.5,1,19,10,0.37,0.16,47,12,46,12,1,0,2,0,2,0,2,0,1,0,0,0,1,0
531,1,22,0,177.5,5,"Type_3",0,0,86,86,206.5,137,160,126,18.5,15,144.5,119,120,102,16,14,104,88,9.38636363636364,6.22727272727273,9.38636363636364,6.22727272727273,0.840909090909091,0.681818181818182,6.56818181818182,5.40909090909091,5.45454545454545,4.63636363636364,0.840909090909091,0.681818181818182,4.72727272727273,4,32.5,9,19,22,14.5,11,14.5,11,18.5,13,1,0,2.5,1,24.5,3,0.185,0.17,129,58,93,2,36,60,8,8,2.5,1,2.5,1,3.5,1,2,2,2.5,5
533,1,29.5,11,196.5,57,"Type_3",0,0,626,626,232,0,174,0,18,0,164,0,120,0,13,0,107,0,8.14761904761905,3.03809523809524,8.14761904761905,3.03809523809524,0.632142857142857,0.235714285714286,5.75952380952381,2.14761904761905,4.21428571428571,1.57142857142857,0.632142857142857,0.235714285714286,3.75773809523809,1.40119047619048,26,0,16,0,23,0,21,0,23,0,3,0,4,0,14,0,0.08,0,158,0,79,0,79,0,9,0,3,0,3,0,8,0,1,0,0,0
535,1,49,18,312.5,135,"Type_3",0,0,1301,1301,257,50,198.5,49,18.5,1,183,38,129,18,12.5,1,116.5,19,5.525,3.05,5.525,3.05,0.392672413793103,0.164655172413793,3.93879310344828,2.22241379310345,2.75948275862069,1.38103448275862,0.392672413793103,0.164655172413793,2.49741379310345,1.3051724137931,30,8,15.5,1,28,10,26,10,29,12,3,0,4,0,15,2,0.075,0.01,322.5,329,162,166,160.5,163,10.5,3,3,0,3,0,9,2,1,0,0.5,1
536,1,80.5,3,514,8,"Type_3",0,0,253,253,257,50,198.5,49,18.5,1,183,38,129,18,12.5,1,116.5,19,3.1878666255017,0.502315529484409,3.1878666255017,0.502315529484409,0.229777709169497,0.00385921580734797,2.26968200061747,0.387465267057734,1.60095708552022,0.163939487496141,0.229777709169497,0.00385921580734797,1.44550787280025,0.182154986106823,30,8,15.5,1,28,10,26,10,29,12,3,0,4,0,15,2,0.075,0.01,322.5,329,162,166,160.5,163,10.5,3,3,0,3,0,9,2,1,0,0.5,1
540,3,22,8,134,34,"Type_3",0,0,65.67,394,257,50,198.5,49,18.5,1,183,38,129,18,12.5,1,116.5,19,12.0811965811966,6.74358974358974,12.0811965811966,6.74358974358974,0.86965811965812,0.363247863247863,8.6025641025641,4.91452991452991,6.06410256410256,3.05128205128205,0.86965811965812,0.363247863247863,5.47649572649573,2.88461538461539,30,8,15.5,1,28,10,26,10,29,12,3,0,4,0,15,2,0.075,0.01,322.5,329,162,166,160.5,163,10.5,3,3,0,3,0,9,2,1,0,0.5,1
541,1,21,0,135,2,"Type_3",0,0,54,54,257,50,198.5,49,18.5,1,183,38,129,18,12.5,1,116.5,19,12.2380952380952,2.38095238095238,12.2380952380952,2.38095238095238,0.880952380952381,0.0476190476190477,8.71428571428571,1.80952380952381,6.14285714285714,0.857142857142857,0.880952380952381,0.0476190476190477,5.54761904761905,0.904761904761905,30,8,15.5,1,28,10,26,10,29,12,3,0,4,0,15,2,0.075,0.01,322.5,329,162,166,160.5,163,10.5,3,3,0,3,0,9,2,1,0,0.5,1
542,1,19,6,114,4,"Type_3",0,0,442,442,257,408,183,302,33,44,148.5,243,126.5,201,31,44,95.5,157,12.1335227272727,17.6420454545455,12.1335227272727,17.6420454545455,1.59375,1.8125,6.98011363636364,10.5852272727273,5.97159090909091,8.69318181818182,1.59375,1.8125,4.48579545454546,6.84659090909091,46.5,51,21.5,25,34.5,63,32.5,59,37.5,69,8.5,15,4,4,22,28,0.18,0.14,240,440,200.5,381,39.5,59,10.5,17,2.5,1,2.5,1,7,10,0.5,1,3,6
