"CloneClassID","SiblingCount","Avg_CloneLineCount","Diff_CloneLineCount","Avg_TokenCount","Diff_TokenCount","CloneType","Avg_DirectoryDistance","Max_DirectoryDistance","Avg_EditDistance","Max_EditDistance","Avg_LineCount","Diff_LineCount","Avg_LineCodeCount","Diff_LineCodeCount","Avg_LineCodeDeclCount","Diff_LineCodeDeclCount","Avg_LineCodeExeCount","Diff_LineCodeExeCount","Avg_StmtCount","Diff_StmtCount","Avg_StmtDeclCount","Diff_StmtDeclCount","Avg_StmtExeCount","Diff_StmtExeCount","Avg_RatioLineCount","Diff_RatioLineCount","Avg_RatioLineCodeCount","Diff_RatioLineCodeCount","Avg_RatioLineCodeDeclCount","Diff_RatioLineCodeDeclCount","Avg_RatioLineCodeExeCount","Diff_RatioLineCodeExeCount","Avg_RatioStmtCount","Diff_RatioStmtCount","Avg_RatioStmtDeclCount","Diff_RatioStmtDeclCount","Avg_RatioStmtExeCount","Diff_RatioStmtExeCount","Avg_FanOut","Diff_FanOut","Avg_FanIn","Diff_FanIn","Avg_Cyclomatic","Diff_Cyclomatic","Avg_CyclomaticModified","Diff_CyclomaticModified","Avg_CyclomaticStrict","Diff_CyclomaticStrict","Avg_Essential","Diff_Essential","Avg_MaxNesting","Diff_MaxNesting","Avg_CountLineComment","Diff_CountLineComment","Avg_RatioCommentToCode","Diff_RatioCommentToCode","Avg_Churn","Diff_Churn","Avg_LineAdded","Diff_LineAdded","Avg_LineDeleted","Diff_LineDeleted","Avg_CommitCount","Diff_CommitCount","Avg_DeveloperCount","Diff_DeveloperCount","Avg_MajorDeveloperCount","Diff_MajorDeveloperCount","Avg_FixCommitCount","Diff_FixCommitCount","Avg_NewFeatureCommitCount","Diff_NewFeatureCommitCount","Avg_ImproveCommitCount","Diff_ImproveCommitCount"
64,3,19,0,119,0,"Type_1",15,18,5.83,35,24.75,3,18,2,7,0,16,2,17,2,7,0,10,2,1.30263157894737,0.157894736842105,1.30263157894737,0.157894736842105,0.368421052631579,0,0.842105263157895,0.105263157894737,0.894736842105263,0.105263157894737,0.368421052631579,0,0.526315789473684,0.105263157894737,15,2,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,19,3,18.5,2,3,2,1.5,1,1.25,1,1.25,1,0.25,1,0.75,1,0.5,1
68,2,23,0,138,0,"Type_1",0,0,7,7,32.3333333333333,1,24,0,7,0,22,0,23,0,7,0,16,0,1.40579710144928,0.0434782608695652,1.40579710144928,0.0434782608695652,0.304347826086957,0,0.956521739130435,0,1,0,0.304347826086957,0,0.695652173913043,0,22,0,5,0,1,0,1,0,1,0,1,0,0,0,3.33333333333333,1,0.136666666666667,0.05,30.6666666666667,29,23.3333333333333,19,10,13,2,2,2,2,2,2,0.333333333333333,1,0,0,1.66666666666667,1
69,1,16,0,106,0,"Type_1",0,0,2,2,16,0,14,0,3,0,9,0,10,0,3,0,7,0,1,0,1,0,0.1875,0,0.5625,0,0.625,0,0.1875,0,0.4375,0,5,0,6,0,4,0,4,0,4,0,1,0,1,0,0,0,0,0,45,0,30,0,21,0,3,0,2,0,2,0,1,0,1,0,1,0
74,1,28,0,162,0,"Type_2",0,0,25,25,29,0,22,0,8,0,19,0,19,0,9,0,10,0,1.03571428571429,0,1.03571428571429,0,0.285714285714286,0,0.678571428571429,0,0.678571428571429,0,0.285714285714286,0,0.357142857142857,0,19,0,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0.09,0,23,0,23,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
77,2,28,0,162,0,"Type_2",0,0,10.67,32,29,0,22,0,8,0,19,0,19,0,9,0,10,0,1.03571428571429,0,1.03571428571429,0,0.285714285714286,0,0.678571428571429,0,0.678571428571429,0,0.285714285714286,0,0.357142857142857,0,19,0,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0.09,0,23,0,23,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
79,1,37,2,239.5,17,"Type_3",0,0,235,235,38,2,28.5,1,12,0,23.5,1,23.5,1,12,0,11.5,1,1.02704678362573,0.00146198830409339,1.02704678362573,0.00146198830409339,0.324561403508772,0.0175438596491228,0.635233918128655,0.00730994152046782,0.635233918128655,0.00730994152046782,0.324561403508772,0.0175438596491228,0.310672514619883,0.0102339181286549,13.5,1,6,0,4,0,4,0,4,0,1,0,1,0,4,0,0.14,0,52.5,3,37,2,23,2,7.5,1,4,0,4,0,0,0,0,0,7.5,1
86,2,24.3333333333333,2,165,9,"Type_3",12,18,18.67,56,24.3333333333333,2,17.6666666666667,1,7,0,15.6666666666667,1,16.6666666666667,1,7,0,9.66666666666667,1,1,0,1,0,0.288115942028986,0.0243478260869565,0.644057971014493,0.0121739130434783,0.685217391304348,0.0156521739130434,0.288115942028986,0.0243478260869565,0.397101449275362,0.00869565217391305,14.6666666666667,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18.3333333333333,1,18,0,2.66666666666667,2,1.33333333333333,1,1,0,1,0,0,0,0.666666666666667,1,0.666666666666667,1
89,1,22,2,148.5,9,"Type_3",18,18,56,56,24.5,3,18,2,7,0,16,2,17,2,7,0,10,2,1.1128364389234,0.0351966873706002,1.1128364389234,0.0351966873706002,0.318840579710145,0.0289855072463768,0.726708074534161,0.0248447204968943,0.772256728778468,0.0207039337474121,0.318840579710145,0.0289855072463768,0.453416149068323,0.0496894409937889,15,2,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,20,2,19,2,4,0,2,0,1.5,1,1.5,1,0.5,1,1,0,0.5,1
94,2,18,0,153,0,"Type_1",23,23,0,0,20.3333333333333,2,17.6666666666667,1,7,0,12.6666666666667,1,15.6666666666667,1,8,0,7.66666666666667,1,1.12962962962963,0.111111111111111,1.12962962962963,0.111111111111111,0.388888888888889,0,0.703703703703704,0.0555555555555556,0.87037037037037,0.0555555555555555,0.388888888888889,0,0.425925925925926,0.0555555555555555,14.6666666666667,1,4.66666666666667,2,5,0,5,0,5,0,1,0,3,0,2.66666666666667,1,0.153333333333333,0.05,15.6666666666667,18,15,20,3,2,1,0,1,0,1,0,0,0,0.333333333333333,1,0.666666666666667,1
95,1,9,0,116,0,"Type_1",17,17,52,52,10.5,1,10.5,1,2,0,8.5,1,9.5,1,2,0,7.5,1,1.16666666666667,0.111111111111111,1.16666666666667,0.111111111111111,0.222222222222222,0,0.944444444444444,0.111111111111111,1.05555555555556,0.111111111111111,0.222222222222222,0,0.833333333333333,0.111111111111111,4,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,10.5,1,10.5,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0
98,1,23,0,136,0,"Type_1",0,0,68,68,32.5,3,25.5,1,6,0,19.5,1,22,0,9,0,13,0,1.41304347826087,0.130434782608696,1.41304347826087,0.130434782608696,0.260869565217391,0,0.847826086956522,0.0434782608695652,0.956521739130435,0,0.260869565217391,0,0.565217391304348,0,8,0,0,0,2,0,2,0,2,0,1,0,0,0,4,2,0.155,0.07,50,2,38.5,1,16.5,1,4,2,1,0,1,0,4,2,0,0,0,0
99,3,20.5,2,134,0,"Type_1",9,18,6.17,37,23.75,3,17.75,1,7,0,15.75,1,16.75,1,7,0,9.75,1,1.15852130325815,0.0952380952380951,1.15852130325815,0.0952380952380951,0.342105263157895,0.0350877192982456,0.770050125313283,0.12781954887218,0.818922305764411,0.132832080200501,0.342105263157895,0.0350877192982456,0.476817042606516,0.0977443609022556,14.75,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18.75,2,18.25,1,3,2,1.5,1,1.25,1,1.25,1,0.25,1,0.5,1,0.75,1
102,1,16,0,120,0,"Type_1",0,0,0,0,16,0,14,0,5,0,11,0,13,0,6,0,7,0,1,0,1,0,0.3125,0,0.6875,0,0.8125,0,0.3125,0,0.4375,0,11,0,3,0,2,0,2,0,2,0,1,0,1,0,0,0,0,0,14,0,14,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0
104,4,9.8,2,101,0,"Type_1",0,0,274,274,16,10,12,5,5.8,2,10,5,11,5,5.8,2,5.2,3,1.6,0.666666666666667,1.6,0.666666666666667,0.587878787878788,0.0808080808080808,1.00606060606061,0.292929292929293,1.10909090909091,0.272727272727273,0.587878787878788,0.0808080808080808,0.521212121212121,0.191919191919192,12,5,4.6,4,1,0,1,0,1,0,1,0,0,0,2,5,0.132,0.33,6.4,13,4.2,12,3.4,9,1,0,1,0,1,0,0,0,0.8,1,0.2,1
107,3,11,0,123,0,"Type_1",0,0,4.5,27,16,0,16,0,3,0,14,0,15,0,3,0,12,0,1.45454545454545,0,1.45454545454545,0,0.272727272727273,0,1.27272727272727,0,1.36363636363636,0,0.272727272727273,0,1.09090909090909,0,15,0,0.75,1,1,0,1,0,1,0,1,0,0,0,1,0,0.06,0,12.75,17,12.5,16,3.25,3,2.25,1,1,0,1,0,0.25,1,1,0,1,0
109,1,9,0,127,0,"Type_1",0,0,23,23,35,0,31,0,3,0,29,0,30,0,3,0,27,0,3.88888888888889,0,3.88888888888889,0,0.333333333333333,0,3.22222222222222,0,3.33333333333333,0,0.333333333333333,0,3,0,6,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,39,0,35,0,7,0,2,0,1,0,1,0,0,0,0,0,2,0
110,2,7,0,121,0,"Type_1",0,0,4.33,13,35,0,31,0,3,0,29,0,30,0,3,0,27,0,5,0,5,0,0.428571428571429,0,4.14285714285714,0,4.28571428571429,0,0.428571428571429,0,3.85714285714286,0,6,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,39,0,35,0,7,0,2,0,1,0,1,0,0,0,0,0,2,0
111,2,8,0,125,0,"Type_1",0,0,7,21,35,0,31,0,3,0,29,0,30,0,3,0,27,0,4.375,0,4.375,0,0.375,0,3.625,0,3.75,0,0.375,0,3.375,0,6,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,39,0,35,0,7,0,2,0,1,0,1,0,0,0,0,0,2,0
112,3,6,0,119,0,"Type_1",0,0,1.33,8,35,0,31,0,3,0,29,0,30,0,3,0,27,0,5.83333333333333,0,5.83333333333333,0,0.5,0,4.83333333333333,0,5,0,0.5,0,4.5,0,6,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,39,0,35,0,7,0,2,0,1,0,1,0,0,0,0,0,2,0
113,1,19,0,103,0,"Type_1",0,0,33,33,20,0,14,0,6,0,12,0,13,0,6,0,7,0,1.05263157894737,0,1.05263157894737,0,0.315789473684211,0,0.631578947368421,0,0.684210526315789,0,0.315789473684211,0,0.368421052631579,0,13,0,1.5,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,8,12,7.5,13,2,0,1,0,1,0,1,0,0,0,0.5,1,0.5,1
118,1,31,2,169,0,"Type_1",0,0,76,76,31,2,28,0,6,0,19,0,18,0,5,0,13,0,1,0,1,0,0.19375,0.0125,0.613541666666667,0.0395833333333333,0.58125,0.0375,0.19375,0.0125,0.419791666666667,0.0270833333333333,1,0,0.5,1,1,0,1,0,1,0,1,0,0,0,3,2,0.105,0.07,31,0,31,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
119,1,24,0,114,0,"Type_1",19,19,0,0,24,0,23,0,2,0,17,0,17,0,2,0,15,0,1,0,1,0,0.0833333333333333,0,0.708333333333333,0,0.708333333333333,0,0.0833333333333333,0,0.625,0,11,0,3,0,3,0,3,0,3,0,1,0,2,0,1,0,0.04,0,24,0,24,0,5,2,1,0,1,0,1,0,0,0,0.5,1,0.5,1
129,1,11,0,125,0,"Type_2",0,0,15,15,13,2,13,2,5.5,1,11,2,12,2,5.5,1,6.5,1,1.18181818181818,0.181818181818182,1.18181818181818,0.181818181818182,0.5,0.0909090909090909,1,0.181818181818182,1.09090909090909,0.181818181818182,0.5,0.0909090909090909,0.590909090909091,0.0909090909090909,15,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,13,2,13,2,2,0,1,0,1,0,1,0,0,0,0.5,1,0.5,1
131,1,15,0,165,0,"Type_2",0,0,65,65,16,0,16,0,3,0,14,0,15,0,3,0,12,0,1.06666666666667,0,1.06666666666667,0,0.2,0,0.933333333333333,0,1,0,0.2,0,0.8,0,15,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.06,0,17,2,16.5,1,4,2,2.5,1,1,0,1,0,0.5,1,1,0,1,0
135,2,13,0,150.333333333333,2,"Type_3",0,0,17,51,16,0,16,0,3,0,14,0,15,0,3,0,12,0,1.23076923076923,0,1.23076923076923,0,0.230769230769231,0,1.07692307692308,0,1.15384615384615,0,0.230769230769231,0,0.923076923076923,0,15,0,0.666666666666667,1,1,0,1,0,1,0,1,0,0,0,1,0,0.06,0,16,0,16,0,3,0,2,0,1,0,1,0,0,0,1,0,1,0
137,2,13,0,150.333333333333,2,"Type_3",0,0,10.33,31,16,0,16,0,3,0,14,0,15,0,3,0,12,0,1.23076923076923,0,1.23076923076923,0,0.230769230769231,0,1.07692307692308,0,1.15384615384615,0,0.230769230769231,0,0.923076923076923,0,15,0,0.666666666666667,1,1,0,1,0,1,0,1,0,0,0,1,0,0.06,0,16.6666666666667,2,16.3333333333333,1,3.66666666666667,2,2.33333333333333,1,1,0,1,0,0.333333333333333,1,1,0,1,0
139,1,15,0,166,2,"Type_3",0,0,99,99,16,0,16,0,3,0,14,0,15,0,3,0,12,0,1.06666666666667,0,1.06666666666667,0,0.2,0,0.933333333333333,0,1,0,0.2,0,0.8,0,15,0,0.5,1,1,0,1,0,1,0,1,0,0,0,1,0,0.06,0,8.5,15,8.5,15,2.5,1,2,0,1,0,1,0,0,0,1,0,1,0
140,1,15,0,166,2,"Type_3",0,0,52,52,16,0,16,0,3,0,14,0,15,0,3,0,12,0,1.06666666666667,0,1.06666666666667,0,0.2,0,0.933333333333333,0,1,0,0.2,0,0.8,0,15,0,0.5,1,1,0,1,0,1,0,1,0,0,0,1,0,0.06,0,9.5,17,9,16,3.5,3,2.5,1,1,0,1,0,0.5,1,1,0,1,0
142,2,13,0,151,0,"Type_2",0,0,2.67,8,16,0,16,0,3,0,14,0,15,0,3,0,12,0,1.23076923076923,0,1.23076923076923,0,0.230769230769231,0,1.07692307692308,0,1.15384615384615,0,0.230769230769231,0,0.923076923076923,0,15,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0.06,0,11,15,11,15,2.66666666666667,1,2,0,1,0,1,0,0,0,1,0,1,0
151,3,16,0,121,4,"Type_3",0,0,8.33,50,16,0,14,0,5,0,11,0,13,0,6,0,7,0,1,0,1,0,0.3125,0,0.6875,0,0.8125,0,0.3125,0,0.4375,0,11,0,3,0,2,0,2,0,2,0,1,0,1,0,0,0,0,0,14,0,14,0,2,0,1,0,1,0,1,0,0.25,1,0.75,1,0,0
156,1,25,4,141,60,"Type_3",0,0,518,518,137,0,112,0,31,0,92,0,87,0,24,0,63,0,5.51529790660225,0.88244766505636,5.51529790660225,0.88244766505636,1.24798711755233,0.199677938808374,3.7037037037037,0.592592592592593,3.5024154589372,0.560386473429952,1.24798711755233,0.199677938808374,2.53623188405797,0.405797101449275,3,0,4,0,2,0,2,0,2,0,1,0,0,0,9,0,0.08,0,108,0,106,0,5,0,2,0,2,0,2,0,0,0,0,0,2,0
157,1,21,2,106.5,11,"Type_3",0,0,196,196,137,0,112,0,31,0,92,0,87,0,24,0,63,0,6.53863636363636,0.622727272727272,6.53863636363636,0.622727272727272,1.47954545454545,0.140909090909091,4.39090909090909,0.418181818181818,4.15227272727273,0.395454545454545,1.47954545454545,0.140909090909091,3.00681818181818,0.286363636363636,3,0,4,0,2,0,2,0,2,0,1,0,0,0,9,0,0.08,0,108,0,106,0,5,0,2,0,2,0,2,0,0,0,0,0,2,0
158,1,9,0,106,0,"Type_2",0,0,41,41,14.5,1,14,0,5,0,11,0,11,0,5,0,6,0,1.61111111111111,0.111111111111111,1.61111111111111,0.111111111111111,0.555555555555556,0,1.22222222222222,0,1.22222222222222,0,0.555555555555556,0,0.666666666666667,0,3,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,15,0,15,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0
174,1,21.5,3,152,2,"Type_3",18,18,31,31,24,4,18.5,1,7,0,16.5,1,17.5,1,7,0,10.5,1,1.11521739130435,0.0304347826086955,1.11521739130435,0.0304347826086955,0.327173913043478,0.0456521739130434,0.769565217391304,0.0608695652173914,0.816304347826087,0.067391304347826,0.327173913043478,0.0456521739130434,0.489130434782609,0.0217391304347826,15.5,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,20.5,1,19.5,1,4,0,2,0,2,0,2,0,1,0,0.5,1,0.5,1
176,2,24,3,167.333333333333,2,"Type_3",12,18,10.33,31,24,3,18,0,7,0,16,0,17,0,7,0,10,0,1,0,1,0,0.292727272727273,0.0381818181818182,0.669090909090909,0.0872727272727273,0.710909090909091,0.0927272727272727,0.292727272727273,0.0381818181818182,0.418181818181818,0.0545454545454545,15,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18.6666666666667,2,18.3333333333333,1,2.66666666666667,2,1.33333333333333,1,1.33333333333333,1,1.33333333333333,1,0.333333333333333,1,0.333333333333333,1,0.666666666666667,1
179,1,18,0,137,0,"Type_2",0,0,5,5,18,0,15,0,5,0,12,0,15,0,6,0,9,0,1,0,1,0,0.277777777777778,0,0.666666666666667,0,0.833333333333333,0,0.277777777777778,0,0.5,0,9,0,2,0,2,0,2,0,2,0,1,0,1,0,2,0,0.13,0,17,0,16,0,4,0,2,0,1,0,1,0,0,0,1,0,1,0
182,1,16,0,122,4,"Type_3",0,0,24,24,16,0,14,0,5,0,11,0,13,0,6,0,7,0,1,0,1,0,0.3125,0,0.6875,0,0.8125,0,0.3125,0,0.4375,0,11,0,3,0,2,0,2,0,2,0,1,0,1,0,0,0,0,0,14,0,14,0,2,0,1,0,1,0,1,0,0.5,1,0.5,1,0,0
189,2,15,0,108.333333333333,4,"Type_3",0,0,13,39,16,0,14,0,5,0,11,0,13,0,6,0,7,0,1.06666666666667,0,1.06666666666667,0,0.333333333333333,0,0.733333333333333,0,0.866666666666667,0,0.333333333333333,0,0.466666666666667,0,11,0,3,0,2,0,2,0,2,0,1,0,1,0,0,0,0,0,14,0,14,0,2,0,1,0,1,0,1,0,0.333333333333333,1,0.666666666666667,1,0,0
191,2,15,0,107,0,"Type_2",0,0,6.67,20,16,0,14,0,5,0,11,0,13,0,6,0,7,0,1.06666666666667,0,1.06666666666667,0,0.333333333333333,0,0.733333333333333,0,0.866666666666667,0,0.333333333333333,0,0.466666666666667,0,11,0,3,0,2,0,2,0,2,0,1,0,1,0,0,0,0,0,14,0,14,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0
