"CloneClassID","SiblingCount","Avg_CloneLineCount","Diff_CloneLineCount","Avg_TokenCount","Diff_TokenCount","CloneType","Avg_DirectoryDistance","Max_DirectoryDistance","Avg_EditDistance","Max_EditDistance","Avg_LineCount","Diff_LineCount","Avg_LineCodeCount","Diff_LineCodeCount","Avg_LineCodeDeclCount","Diff_LineCodeDeclCount","Avg_LineCodeExeCount","Diff_LineCodeExeCount","Avg_StmtCount","Diff_StmtCount","Avg_StmtDeclCount","Diff_StmtDeclCount","Avg_StmtExeCount","Diff_StmtExeCount","Avg_RatioLineCount","Diff_RatioLineCount","Avg_RatioLineCodeCount","Diff_RatioLineCodeCount","Avg_RatioLineCodeDeclCount","Diff_RatioLineCodeDeclCount","Avg_RatioLineCodeExeCount","Diff_RatioLineCodeExeCount","Avg_RatioStmtCount","Diff_RatioStmtCount","Avg_RatioStmtDeclCount","Diff_RatioStmtDeclCount","Avg_RatioStmtExeCount","Diff_RatioStmtExeCount","Avg_FanOut","Diff_FanOut","Avg_FanIn","Diff_FanIn","Avg_Cyclomatic","Diff_Cyclomatic","Avg_CyclomaticModified","Diff_CyclomaticModified","Avg_CyclomaticStrict","Diff_CyclomaticStrict","Avg_Essential","Diff_Essential","Avg_MaxNesting","Diff_MaxNesting","Avg_CountLineComment","Diff_CountLineComment","Avg_RatioCommentToCode","Diff_RatioCommentToCode","Avg_Churn","Diff_Churn","Avg_LineAdded","Diff_LineAdded","Avg_LineDeleted","Diff_LineDeleted","Avg_CommitCount","Diff_CommitCount","Avg_DeveloperCount","Diff_DeveloperCount","Avg_MajorDeveloperCount","Diff_MajorDeveloperCount","Avg_FixCommitCount","Diff_FixCommitCount","Avg_NewFeatureCommitCount","Diff_NewFeatureCommitCount","Avg_ImproveCommitCount","Diff_ImproveCommitCount"
37,1,18.5,1,114,0,"Type_1",0,0,54,54,54,16,42.5,15,8.5,3,32.5,11,29,6,7.5,1,21.5,5,2.9327485380117,1.0233918128655,2.9327485380117,1.0233918128655,0.461988304093567,0.187134502923977,1.76608187134503,0.690058479532164,1.57309941520468,0.409356725146199,0.461988304093567,0.187134502923977,1.16666666666667,0.333333333333333,27.5,7,8,2,8,2,8,2,11,2,1,0,1.5,1,4,0,0.095,0.03,91.5,99,80.5,77,11,22,3.5,5,1.5,1,1.5,1,0.5,1,0,0,3,4
47,1,26,6,112,0,"Type_2",0,0,424,424,43,10,33.5,9,2,0,29.5,9,13,2,2,0,11,2,1.65367316341829,0.00299850074962515,1.65367316341829,0.00299850074962515,0.0779610194902549,0.0179910044977511,1.12968515742129,0.0854572713643178,0.502248875562219,0.0389805097451274,0.0779610194902549,0.0179910044977511,0.424287856071964,0.0209895052473763,10.5,1,6,2,2,0,2,0,2,0,1,0,1,0,5.5,1,0.165,0.01,19,2,18,2,1,0,2,0,1,0,1,0,0,0,2,0,0,0
48,1,16,2,131,10,"Type_3",0,0,63,63,49.5,7,42.5,1,6.5,1,30,0,27,2,7,0,20,2,3.0921568627451,0.0509803921568626,3.0921568627451,0.0509803921568626,0.409803921568627,0.113725490196078,1.88235294117647,0.235294117647059,1.69019607843137,0.0862745098039217,0.409803921568627,0.113725490196078,1.25098039215686,0.0313725490196077,20.5,3,7,4,9,2,9,2,9,2,1,0,3,0,0.5,1,0.01,0.02,42.5,1,42.5,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
52,1,30,2,129,0,"Type_2",0,0,243,243,35,2,26,2,2,0,22,2,11,0,2,0,9,0,1.16685205784205,0.0111234705228029,1.16685205784205,0.0111234705228029,0.0667408231368187,0.00444938820912125,0.733036707452725,0.017797552836485,0.367074527252503,0.0244716351501668,0.0667408231368187,0.00444938820912125,0.300333704115684,0.0200222469410456,10.5,1,4,0,2,0,2,0,2,0,1,0,1,0,5,0,0.195,0.01,17,4,16,2,1,2,1.5,1,1,0,1,0,0,0,1,0,0.5,1
68,3,25,4,115.25,13,"Type_3",0,0,22.5,135,31,4,16.25,1,5,0,12.25,1,13.25,1,5,0,8.25,1,1.24107142857143,0.0357142857142858,1.24107142857143,0.0357142857142858,0.200892857142857,0.0297619047619048,0.491071428571429,0.0357142857142857,0.53125,0.0416666666666666,0.200892857142857,0.0297619047619048,0.330357142857143,0.0119047619047619,14.25,1,2.25,1,3,0,3,0,3,0,1,0,1,0,10.5,2,0.6425,0.09,16.25,1,16.25,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
73,2,17.6666666666667,1,114,0,"Type_1",2,2,98,98,76.3333333333333,1,54.3333333333333,4,3.33333333333333,1,46,6,24.3333333333333,4,3.33333333333333,1,21,3,4.32461873638344,0.30718954248366,4.32461873638344,0.30718954248366,0.189542483660131,0.0686274509803922,2.61002178649237,0.496732026143791,1.38126361655773,0.310457516339869,0.189542483660131,0.0686274509803922,1.1917211328976,0.241830065359477,17,6,11.3333333333333,8,8,0,8,0,8,0,1,0,2,0,14.6666666666667,1,0.27,0.03,14.3333333333333,41,14.3333333333333,41,0,0,1.33333333333333,1,1,0,1,0,0,0,0.666666666666667,1,0.666666666666667,1
75,1,24,0,129,0,"Type_1",0,0,1,1,79.5,23,43.5,11,4,2,39.5,11,39,12,4,2,35,10,3.3125,0.958333333333333,3.3125,0.958333333333333,0.166666666666667,0.0833333333333333,1.64583333333333,0.458333333333333,1.625,0.5,0.166666666666667,0.0833333333333333,1.45833333333333,0.416666666666667,18.5,3,9,2,3,0,3,0,3,0,1,0,1,0,22.5,7,0.515,0.03,49,12,47.5,11,1.5,1,2,0,1,0,1,0,1,0,1,0,0,0
76,2,17,0,100,0,"Type_1",14,14,0,0,17,0,14,0,3,0,10,0,6,0,3,0,3,0,1,0,1,0,0.176470588235294,0,0.588235294117647,0,0.352941176470588,0,0.176470588235294,0,0.176470588235294,0,2,0,4,3,5,0,5,0,5,0,1,0,1,0,0,0,0,0,8.66666666666667,7,8,9,0.666666666666667,2,1,0,1,0,1,0,0,0,0.333333333333333,1,0.666666666666667,1
80,2,30.6666666666667,1,149,0,"Type_1",2,2,46,46,76.3333333333333,1,54.3333333333333,4,3.33333333333333,1,46,6,24.3333333333333,4,3.33333333333333,1,21,3,2.48996415770609,0.11505376344086,2.48996415770609,0.11505376344086,0.108960573476703,0.0365591397849462,1.50179211469534,0.247311827956989,0.794623655913979,0.158064516129032,0.108960573476703,0.0365591397849462,0.685663082437276,0.121505376344086,17,6,11.3333333333333,8,8,0,8,0,8,0,1,0,2,0,14.6666666666667,1,0.27,0.03,14.3333333333333,41,14.3333333333333,41,0,0,1.33333333333333,1,1,0,1,0,0,0,0.666666666666667,1,0.666666666666667,1
81,4,20,0,100,0,"Type_1",0,0,57,57,73.2,28,62.8,27,13.2,8,47.4,21,39.6,19,12.8,7,26.8,12,3.66,1.4,3.66,1.4,0.66,0.4,2.37,1.05,1.98,0.95,0.66,0.4,1.34,0.6,21.6,9,14.2,2,15.6,4,15.6,4,15.6,4,4,0,4.4,1,2.8,3,0.052,0.07,35.8,54,30,43,5.8,20,3,2,1.6,1,1.6,1,0.8,2,0.2,1,2,3
85,1,52,0,249,0,"Type_1",15,15,0,0,63,0,38,0,9,0,29,0,28,0,9,0,19,0,1.21153846153846,0,1.21153846153846,0,0.173076923076923,0,0.557692307692308,0,0.538461538461538,0,0.173076923076923,0,0.365384615384615,0,11,0,4,0,9,0,9,0,10,0,7,0,2,0,20,0,0.53,0,41,0,41,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
91,1,19,0,106,0,"Type_1",0,0,0,0,24,0,17,0,5,0,12,0,11,0,4,0,7,0,1.26315789473684,0,1.26315789473684,0,0.263157894736842,0,0.631578947368421,0,0.578947368421053,0,0.263157894736842,0,0.368421052631579,0,8,0,6,0,4,0,4,0,4,0,1,0,3,0,6,0,0.35,0,18,0,18,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
92,1,14,2,117,22,"Type_3",0,0,87,87,79.5,23,43.5,11,4,2,39.5,11,39,12,4,2,35,10,5.76666666666667,2.46666666666667,5.76666666666667,2.46666666666667,0.292307692307692,0.184615384615385,2.86410256410256,1.1948717948718,2.83076923076923,1.26153846153846,0.292307692307692,0.184615384615385,2.53846153846154,1.07692307692308,18.5,3,9,2,3,0,3,0,3,0,1,0,1,0,22.5,7,0.515,0.03,49,12,47.5,11,1.5,1,2,0,1,0,1,0,1,0,1,0,0,0
93,1,18,0,184,0,"Type_2",0,0,48,48,23,0,18,0,5,0,14,0,17,0,7,0,10,0,1.27777777777778,0,1.27777777777778,0,0.277777777777778,0,0.777777777777778,0,0.944444444444444,0,0.277777777777778,0,0.555555555555556,0,7,0,4,0,3,0,3,0,3,0,1,0,1,0,5,0,0.28,0,17,0,17,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
105,1,26,0,148,0,"Type_2",0,0,31,31,38,6,26,2,3,0,21,2,21,2,3,0,18,2,1.46153846153846,0.230769230769231,1.46153846153846,0.230769230769231,0.115384615384615,0,0.807692307692308,0.0769230769230769,0.807692307692308,0.0769230769230769,0.115384615384615,0,0.692307692307692,0.0769230769230769,13.5,3,6.5,1,3,0,3,0,3,0,1,0,2,0,7.5,3,0.285,0.09,26,2,26,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0
116,2,32.6666666666667,5,170.333333333333,28,"Type_3",15,15,285,285,70,0,44,0,4.66666666666667,2,31,0,29,0,5.33333333333333,1,23.6666666666667,1,2.15352449223417,0.313620071684588,2.15352449223417,0.313620071684588,0.1415770609319,0.0376344086021505,0.953703703703704,0.138888888888889,0.892174432497013,0.129928315412186,0.1415770609319,0.0376344086021505,0.729091995221027,0.135304659498208,10.6666666666667,2,13,0,12.6666666666667,1,12.6666666666667,1,14.3333333333333,2,1,0,5,0,24,0,0.55,0,19.3333333333333,47,19,47,0.333333333333333,1,1.33333333333333,1,1.33333333333333,1,1.33333333333333,1,0,0,0.333333333333333,1,1,0
117,2,27.6666666666667,4,180,30,"Type_3",0,0,338,338,27.6666666666667,4,23,3,8,0,16,3,16.6666666666667,4,8,0,8.66666666666667,4,1,0,1,0,0.290574712643678,0.0441379310344828,0.577471264367816,0.026206896551724,0.600459770114943,0.0606896551724138,0.290574712643678,0.0441379310344828,0.309885057471264,0.104827586206897,9,0,7.66666666666667,4,2.33333333333333,1,2.33333333333333,1,2.33333333333333,1,1,0,1,0,2,0,0.0866666666666667,0.02,12.6666666666667,12,11,14,1.66666666666667,3,1.33333333333333,1,1,0,1,0,0,0,0.333333333333333,1,1,2
127,2,23.3333333333333,4,125.333333333333,19,"Type_3",0,0,196,196,46,9,31.3333333333333,7,4,0,20.6666666666667,5,18.3333333333333,4,4,0,14.3333333333333,4,1.96969696969697,0.0454545454545454,1.96969696969697,0.0454545454545454,0.172494172494173,0.027972027972028,0.883449883449884,0.0594405594405595,0.784382284382284,0.034965034965035,0.172494172494173,0.027972027972028,0.611888111888112,0.0629370629370629,13,3,6.66666666666667,1,7.66666666666667,2,7.66666666666667,2,7.66666666666667,2,6.66666666666667,2,3.33333333333333,1,11.3333333333333,1,0.363333333333333,0.05,47.3333333333333,43,35.3333333333333,47,12,14,2.33333333333333,1,1,0,1,0,0,0,0.666666666666667,1,1.66666666666667,2
130,3,88.5,2,616.5,30,"Type_3",15,15,254,254,158.5,30,125,20,6,0,101.5,18,66.5,14,17.25,3,49.25,11,1.78968100219553,0.301950148521245,1.78968100219553,0.301950148521245,0.0678031770631538,0.00154978690430066,1.14613199018468,0.179516983081493,0.750807180679323,0.142838693013044,0.0678031770631538,0.00154978690430066,0.556018339145034,0.113005295105256,4.25,1,10.25,1,14.5,2,14.5,2,16.75,1,14.5,2,1,0,12.25,3,0.0975,0.01,67.75,121,66.5,124,1.25,3,1.75,1,1,0,1,0,0.5,1,0,0,1.25,1
132,2,24,0,129.666666666667,14,"Type_3",2,2,243,243,37.3333333333333,1,31.6666666666667,2,9,3,25,3,18,0,8,0,10,0,1.55555555555556,0.0416666666666665,1.55555555555556,0.0416666666666665,0.375,0.125,1.04166666666667,0.125,0.75,0,0.375,0.125,0.416666666666667,0,14.6666666666667,2,6.33333333333333,2,5,0,5,0,5,0,3,0,2,0,3.33333333333333,2,0.106666666666667,0.07,14.6666666666667,34,14,33,0.666666666666667,1,1.33333333333333,1,1,0,1,0,0,0,0,0,1.33333333333333,1
133,4,33.4,1,187.4,4,"Type_3",0,0,272,272,75,25,61.2,17,9.8,3,48.4,14,39.6,11,9.8,3,29.8,8,2.25133689839572,0.811051693404635,2.25133689839572,0.811051693404635,0.294117647058824,0.0980392156862745,1.4524064171123,0.459893048128342,1.18823529411765,0.362745098039216,0.294117647058824,0.0980392156862745,0.894117647058824,0.264705882352941,28.2,7,12,0,11.8,3,11.8,3,13.8,3,5,0,5,0,3.8,3,0.058,0.03,39.8,123,32.2,91,7.6,33,2.4,6,1.6,2,1.6,2,0.4,2,0.6,1,1.4,5
135,1,30,0,198,0,"Type_2",15,15,56,56,40,0,31,0,6,0,21,0,21,0,5,0,16,0,1.33333333333333,0,1.33333333333333,0,0.2,0,0.7,0,0.7,0,0.2,0,0.533333333333333,0,8,0,5,0,7,0,7,0,7,0,1,0,3,0,7,0,0.23,0,33,0,33,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
138,2,32.3333333333333,1,228.333333333333,7,"Type_3",0,0,33,33,54.3333333333333,2,46.6666666666667,1,3,0,39.6666666666667,1,29.6666666666667,1,3,0,26.6666666666667,1,1.68118686868687,0.112689393939394,1.68118686868687,0.112689393939394,0.0928030303030303,0.00284090909090909,1.22727272727273,0.0681818181818181,0.917929292929293,0.0587121212121212,0.0928030303030303,0.00284090909090909,0.825126262626263,0.0558712121212122,19,0,9.33333333333333,2,6.66666666666667,1,6.66666666666667,1,9.66666666666667,1,1,0,3,0,4,0,0.09,0,33.6666666666667,30,31,30,2.66666666666667,4,1.66666666666667,1,1,0,1,0,0,0,0.333333333333333,1,1.33333333333333,2
139,1,27,0,129,14,"Type_3",0,0,320,320,79,40,57,40,4.5,1,42.5,31,41.5,27,4.5,1,37,26,2.92592592592593,1.48148148148148,2.92592592592593,1.48148148148148,0.166666666666667,0.037037037037037,1.57407407407407,1.14814814814815,1.53703703703704,1,0.166666666666667,0.037037037037037,1.37037037037037,0.962962962962963,12.5,3,16,10,15,12,15,12,15.5,13,1,0,1.5,1,10,4,0.19,0.06,58.5,43,58.5,43,0,0,2,2,1.5,1,1.5,1,0,0,0.5,1,1.5,1
140,1,38,2,146.5,15,"Type_3",0,0,102,102,44,2,21.5,1,5,0,17.5,1,18.5,1,5,0,13.5,1,1.15800415800416,0.00831600831600832,1.15800415800416,0.00831600831600832,0.131670131670132,0.00693000693000695,0.460498960498961,0.00207900207900208,0.486832986832987,0.000693000693000656,0.131670131670132,0.00693000693000695,0.355162855162855,0.0076230076230076,14.5,1,2,0,3,0,3,0,3,0,1,0,1,0,17.5,1,0.815,0.0099999999999999,21.5,1,21.5,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
147,1,20.5,1,109,2,"Type_3",0,0,102,102,58,0,53,0,6,0,47,0,40,0,6,0,34,0,2.83095238095238,0.138095238095238,2.83095238095238,0.138095238095238,0.292857142857143,0.0142857142857143,2.29404761904762,0.111904761904762,1.95238095238095,0.0952380952380953,0.292857142857143,0.0142857142857143,1.65952380952381,0.0809523809523809,12,0,5,0,5,0,5,0,5,0,1,0,1,0,3,0,0.06,0,53,0,53,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
149,1,56,0,333,0,"Type_3",0,0,68,68,58,0,53,0,6,0,47,0,40,0,6,0,34,0,1.03571428571429,0,1.03571428571429,0,0.107142857142857,0,0.839285714285714,0,0.714285714285714,0,0.107142857142857,0,0.607142857142857,0,12,0,5,0,5,0,5,0,5,0,1,0,1,0,3,0,0.06,0,53,0,53,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
152,3,20.5,1,109,2,"Type_3",0,0,20.33,122,58,0,53,0,6,0,47,0,40,0,6,0,34,0,2.83095238095238,0.138095238095238,2.83095238095238,0.138095238095238,0.292857142857143,0.0142857142857143,2.29404761904762,0.111904761904762,1.95238095238095,0.0952380952380953,0.292857142857143,0.0142857142857143,1.65952380952381,0.0809523809523809,12,0,5,0,5,0,5,0,5,0,1,0,1,0,3,0,0.06,0,53,0,53,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
153,3,59,4,324.5,22,"Type_3",1,1,258,258,98,24,83,16,9.75,5,64.5,14,55.75,13,9,4,46.75,9,1.65714285714286,0.304761904761905,1.65714285714286,0.304761904761905,0.164285714285714,0.0761904761904762,1.09107142857143,0.169047619047619,0.942857142857143,0.161904761904762,0.164285714285714,0.0761904761904762,0.791071428571429,0.102380952380952,28.75,9,18,4,18.25,3,18.25,3,20,4,1,0,3,0,3.75,5,0.045,0.06,51.25,88,46,72,5.25,18,2.5,4,1.5,1,1.5,1,0.5,1,1.25,1,0.75,3
159,4,19,0,106,0,"Type_2",0,0,0.33,1,24,0,17,0,5,0,12,0,11,0,4,0,7,0,1.26315789473684,0,1.26315789473684,0,0.263157894736842,0,0.631578947368421,0,0.578947368421053,0,0.263157894736842,0,0.368421052631579,0,8,0,6,0,4,0,4,0,4,0,1,0,3,0,6,0,0.35,0,9.4,17,8.4,17,1,3,1.4,1,1.2,1,1.2,1,0,0,0,0,1.4,1
160,4,40.2,4,147,10,"Type_3",0,0,129,129,46.2,4,22.6,2,5,0,18.6,2,19.6,2,5,0,14.6,2,1.14950560316414,0.015820698747528,1.14950560316414,0.015820698747528,0.124588002636783,0.01318391562294,0.462623599208965,0.003955174686882,0.487541199736322,0.00131839156229396,0.124588002636783,0.01318391562294,0.362953197099539,0.014502307185234,15.6,2,2,0,3,0,3,0,3,0,1,0,1,0,18.6,2,0.826,0.0199999999999999,14.4,24,11.6,21,2.8,12,1.2,1,1,0,1,0,0,0,0.4,1,0.8,1
161,1,21.5,1,103,0,"Type_1",0,0,66,66,31.5,1,15,0,5,0,11,0,11,0,5,0,6,0,1.46536796536797,0.0216450216450217,1.46536796536797,0.0216450216450217,0.232683982683983,0.0108225108225108,0.511904761904762,0.0238095238095238,0.511904761904762,0.0238095238095238,0.232683982683983,0.0108225108225108,0.279220779220779,0.012987012987013,6,0,7.5,1,3,0,3,0,4,0,1,0,1,0,13,0,0.87,0,27,2,21.5,1,5.5,1,3,0,1,0,1,0,0,0,0,0,3,0
164,3,25,0,142,0,"Type_1",0,0,1,1,35.25,1,25.25,1,6,0,18.25,1,17.25,1,5,0,12.25,1,1.41,0.04,1.41,0.04,0.24,0,0.73,0.04,0.69,0.0399999999999999,0.24,0,0.49,0.04,9,0,7,0,5,0,5,0,6,0,3,0,2,0,6,0,0.2375,0.00999999999999998,11,18,8.75,20,2.25,5,1.5,1,1.25,1,1.25,1,0,0,0.25,1,1.25,1
166,1,14.5,1,105,0,"Type_1",0,0,52,52,45,0,37.5,1,7.5,1,29.5,1,21.5,1,5.5,1,16,2,3.10714285714286,0.214285714285714,3.10714285714286,0.214285714285714,0.516666666666667,0.0333333333333333,2.03809523809524,0.209523809523809,1.48571428571429,0.171428571428571,0.516666666666667,0.0333333333333333,1.10714285714286,0.214285714285714,15,2,2,0,5.5,1,5.5,1,7,2,1,0,2.5,1,1.5,1,0.04,0.02,32.5,5,31.5,5,1,0,2,0,2,0,2,0,0,0,0,0,2,0
188,6,21,0,100,0,"Type_1",0,0,29,29,92.5714285714286,55,81.2857142857143,52,16.5714285714286,13,63,42,44.8571428571429,30,14.7142857142857,11,30.1428571428571,19,4.40816326530612,2.61904761904762,4.40816326530612,2.61904761904762,0.789115646258503,0.619047619047619,3,2,2.13605442176871,1.42857142857143,0.789115646258503,0.619047619047619,1.43537414965986,0.904761904761905,25.1428571428571,12,16.1428571428571,2,17.4285714285714,8,17.4285714285714,8,17.4285714285714,8,4,0,4.85714285714286,2,3.57142857142857,1,0.0528571428571429,0.04,27.1428571428571,62,22.1428571428571,49,5,20,2.57142857142857,3,1.57142857142857,1,1.57142857142857,1,0.714285714285714,2,0.142857142857143,1,1.71428571428571,3
195,1,19,0,128,0,"Type_1",6,6,25,25,80.5,17,62,18,18.5,5,47,14,48.5,13,21.5,5,27,8,4.23684210526316,0.894736842105263,4.23684210526316,0.894736842105263,0.973684210526316,0.263157894736842,2.47368421052632,0.736842105263158,2.55263157894737,0.684210526315789,0.973684210526316,0.263157894736842,1.42105263157895,0.421052631578947,23.5,7,3,0,13.5,3,13.5,3,14.5,3,5,0,4.5,1,12,0,0.2,0.06,69.5,29,68.5,27,1,2,1.5,1,1.5,1,1.5,1,0,0,0.5,1,1,2
199,1,20,0,106,0,"Type_1",0,0,11,11,28,0,18,0,4,0,9,0,12,0,5,0,7,0,1.4,0,1.4,0,0.2,0,0.45,0,0.6,0,0.2,0,0.35,0,2,0,5,2,6,0,6,0,6,0,4,0,2,0,8,0,0.44,0,15,0,15,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
